阶段A,阶段B,阶段C,B线润叶加水流量,B线润叶回风温度蒸汽阀开度,B线润叶注入蒸汽流量,B线润叶前温度仪实际值,B线润叶回风温度,,B线加料入口蒸汽阀门开度,叶片B线TBL注入蒸汽流量实际值,B线加料加水瞬时流量,叶片B加料机出口温度[℃],,燃烧炉出口工艺气温度实际值,风选出口水分仪水分实际值
2021-12-01 09:21:00.000,2021-12-01 12:31:00.000,2021-12-01 12:00:00.000,253.0284424,32,275.1763611,20.86226845,54.79602051,,25,1.390646935,25.23468781,44.30555344,,160.3527374,-0.752213597
2021-12-01 09:22:00.000,2021-12-01 12:33:00.000,2021-12-01 14:48:00.000,252.963028,32,274.2579346,20.51504707,54.76380539,,25,0.611690164,28.38017273,44.35763931,,159.4013214,-0.800844133
2021-12-01 09:23:00.000,2021-12-01 12:36:00.000,2021-12-01 14:51:00.000,253.3426819,32,274.1751404,20.92013931,54.77331924,,25,0.611690164,27.02115822,44.29977036,,156.6854858,-0.807732046
2021-12-01 09:24:00.000,2021-12-01 12:38:00.000,2021-12-01 14:55:00.000,252.6657715,32,271.5966797,20.42823982,54.74575806,,25,0.611690164,27.04694366,44.2419014,,160.301239,-0.745579004
2021-12-01 09:25:00.000,2021-12-01 12:41:00.000,2021-12-01 14:58:00.000,254.5305481,32,273.9636536,20.86226845,54.74962616,,0,0.611690164,25.92504311,44.41550827,,158.0206299,-0.759563267
2021-12-01 09:26:00.000,2021-12-01 12:43:00.000,2021-12-01 15:01:00.000,251.5372009,32,274.0700073,20.25462914,54.6875267,,0,0.611690164,26.02305031,42.0080986,,156.0003967,-0.76620245
2021-12-01 09:27:00.000,2021-12-01 12:46:00.000,2021-12-01 15:05:00.000,252.7451019,31.97121429,276.8416138,20.25462914,54.66103745,,0,208.6416321,25.9404335,37.74305725,,160.3009796,-0.768481135
2021-12-01 09:28:00.000,2021-12-01 12:48:00.000,2021-12-01 15:08:00.000,252.454422,32,274.3347778,20.65972328,54.61168671,,0,11.23738194,25.94437218,36.77083206,,160.9107666,-0.803346455
2021-12-01 09:29:00.000,2021-12-02 11:55:00.000,2021-12-01 15:11:00.000,253.5522003,32,274.25,20.74652672,54.55199432,,0,193.5056763,26.77092934,36.82291794,,157.5980835,-0.769472241
2021-12-01 09:30:00.000,2021-12-02 11:58:00.000,2021-12-01 15:15:00.000,252.5067444,32,274.1359863,20.34143448,54.63521194,,0,85.77178192,26.87397957,36.49884033,,161.2874756,12.23581409
2021-12-01 09:31:00.000,2021-12-02 12:00:00.000,2021-12-01 15:18:00.000,253.9315186,32,272.625946,20.28356552,54.70450592,,0,0.611700654,26.86582565,33.87731552,,163.0232086,12.44377422
2021-12-01 09:32:00.000,2021-12-02 12:03:00.000,2021-12-01 15:21:00.000,253.5014191,32,274.2350769,20.45717621,54.76514435,,0,0.611690164,26.95000076,29.28240776,,163.0405121,12.43507195
2021-12-01 09:33:00.000,2021-12-02 12:05:00.000,2021-12-01 15:25:00.000,252.3700714,32,273.9422913,20.48611069,54.79462433,,0,271.302124,26.92547226,27.6620369,,163.6950836,12.21028328
2021-12-01 09:34:00.000,2021-12-02 12:08:00.000,2021-12-01 15:28:00.000,253.5014954,32,270.4502563,20.60185242,54.80431366,,0,271.2752686,26.82973099,26.46990776,,163.6889038,12.34793091
2021-12-01 09:35:00.000,2021-12-02 12:10:00.000,2021-12-01 15:32:00.000,252.4316559,32,273.1156921,20.80439758,54.73175049,,0,272.301239,26.61857033,25.3182869,,163.7369232,12.407197
2021-12-01 09:36:00.000,2021-12-02 12:13:00.000,2021-12-01 15:35:00.000,252.9778748,32,275.4190674,20.68865776,54.72228622,,0,272.9609375,26.89554596,24.2129631,,164.0112762,12.2810955
2021-12-01 09:37:00.000,2021-12-02 12:15:00.000,2021-12-01 15:38:00.000,252.8673706,32,273.0588989,20.6307869,54.7796669,,0,272.7311401,26.86138535,23.80787086,,163.9857941,12.19130325
2021-12-01 09:38:00.000,2021-12-02 12:18:00.000,2021-12-01 15:42:00.000,253.5457306,32,273.5372009,20.37037086,54.7454567,,25,270.8208008,18.09297752,28.00347328,,164.1829224,12.27498245
2021-12-01 09:39:00.000,2021-12-02 12:20:00.000,2021-12-01 15:45:00.000,252.1958466,32,272.3999939,20.7754631,54.79764557,,24.88440132,272.3425903,5.799510479,35.74074173,,164.1859894,12.2950058
2021-12-01 09:40:00.000,2021-12-02 12:23:00.000,2021-12-01 15:48:00.000,252.4253998,32,274.9265747,20.7754631,54.85963821,,25,273.4065247,8.269935608,40.30670929,,163.5015869,12.18758774
2021-12-01 09:41:00.000,2021-12-02 12:26:00.000,2021-12-01 15:52:00.000,252.9434052,32,274.2134705,20.39930534,54.86496735,,25,274.2396545,17.38212013,42.80092621,,164.3097992,12.08333969
2021-12-01 09:42:00.000,2021-12-02 12:28:00.000,2021-12-01 15:55:00.000,252.3409424,32,275.1974487,20.28356552,54.80730438,,25,272.2871094,29.04016685,43.17708588,,163.2372589,12.14810467
2021-12-01 09:43:00.000,2021-12-02 12:31:00.000,2021-12-01 15:58:00.000,252.6147766,31.97573853,273.2764587,19.90740776,54.81811142,,25,272.7817688,20.77869034,43.07870483,,163.8895264,12.10497761
2021-12-01 09:44:00.000,2021-12-02 12:33:00.000,2021-12-01 16:02:00.000,252.4181519,32,277.119812,20.60185242,54.80444336,,25,273.4035339,5.303119183,43.17708588,,164.6981506,12.16924667
2021-12-01 09:45:00.000,2021-12-02 12:36:00.000,2021-12-01 16:05:00.000,252.1837769,31.98304176,271.8649597,20.65972328,54.74668884,,25,272.9967041,10.68907928,43.48379517,,164.1230621,12.23167801
2021-12-01 09:46:00.000,2021-12-02 12:38:00.000,2021-12-01 16:09:00.000,252.6266174,32,274.5170288,20.57291794,54.5639267,,25,273.0137024,16.69378281,43.40277863,,163.8914642,12.22623634
2021-12-01 09:47:00.000,2021-12-02 12:41:00.000,2021-12-01 16:12:00.000,253.0878754,31.97835541,274.4221497,21.00694466,54.40978622,,25,271.9110413,22.99415016,43.73842621,,163.7341919,12.10351944
2021-12-01 09:48:00.000,2021-12-02 12:43:00.000,2021-12-01 16:15:00.000,252.8600769,32,273.8939514,20.54398155,54.36938858,,25,273.853241,23.17476654,44.06829071,,163.8861847,12.19076252
2021-12-01 09:49:00.000,2021-12-02 12:46:00.000,2021-12-01 16:19:00.000,253.2407074,32,274.9432983,21.09375,54.46666336,,25,273.4562683,17.10478973,43.3044014,,163.4996643,12.28541374
2021-12-01 09:50:00.000,2021-12-02 12:48:00.000,2021-12-01 16:22:00.000,254.4069824,31.99143791,274.0929565,20.42823982,54.5508194,,25,272.9563293,13.72667503,43.43170929,,163.9939117,12.07306767
2021-12-01 09:51:00.000,2021-12-02 12:51:00.000,2021-12-01 16:25:00.000,252.0441437,32,273.7756958,20.54398155,54.5569191,,25,273.9485168,25.36295891,43.59375,,163.3993225,12.17146111
2021-12-01 09:52:00.000,2021-12-02 12:53:00.000,2021-12-01 16:29:00.000,252.6655273,32,304.1653748,20.37037086,54.64883804,,25,273.3048096,25.88993645,43.85995483,,163.4011383,12.182477
2021-12-01 09:53:00.000,2021-12-02 12:56:00.000,2021-12-01 16:32:00.000,252.1246185,32,269.0777893,20.34143448,54.67248154,,24.9706974,273.9729614,16.8074894,44.17245483,,163.5992737,12.21050739
2021-12-01 09:54:00.000,2021-12-02 12:59:00.000,2021-12-01 16:35:00.000,253.1562042,31.99332047,271.7934265,20.45717621,54.65885162,,25,272.9884033,13.86044788,43.81365967,,163.5998077,12.1823349
2021-12-01 09:55:00.000,2021-12-02 13:01:00.000,2021-12-01 16:39:00.000,253.9537964,32,274.3251343,20.80439758,54.62161255,,25,272.6060486,10.84050465,43.51852036,,163.0992737,12.19063759
2021-12-01 09:56:00.000,2021-12-02 13:04:00.000,2021-12-01 16:42:00.000,253.4393005,32,272.0528259,20.74652672,54.57265091,,25,273.4154663,22.31935501,44.12615967,,162.9956818,12.1832571
2021-12-01 09:57:00.000,2021-12-02 13:06:00.000,2021-12-01 16:46:00.000,252.5944977,32,276.243927,20.74652672,54.50913239,,25,271.3590393,25.47711372,44.1955986,,163.3006592,12.17291069
2021-12-01 09:58:00.000,2021-12-02 13:09:00.000,2021-12-01 16:49:00.000,253.1866455,32,272.4036865,20.51504707,54.51279831,,25,273.5355225,19.75081825,44.24768448,,163.5778503,12.15604019
2021-12-01 09:59:00.000,2021-12-02 13:11:00.000,2021-12-01 16:52:00.000,252.7655487,32,274.8312073,20.6307869,54.52041245,,25,274.5913086,22.4918251,44.29977036,,163.5001984,12.16556549
2021-12-01 10:00:00.000,2021-12-02 13:14:00.000,2021-12-01 16:56:00.000,252.482254,32,272.8398438,21.09375,54.53956223,,25,296.1925964,29.0926342,43.93518448,,171.5974579,9.317865372
2021-12-01 10:01:00.000,2021-12-02 13:16:00.000,2021-12-01 16:59:00.000,251.762207,32,274.7449036,20.74652672,54.50247955,,25,271.1169434,22.82928467,43.54745483,,165.9791565,-0.631586909
2021-12-01 10:02:00.000,2021-12-02 13:19:00.000,2021-12-02 16:01:00.000,253.310257,31.98683739,273.4372559,21.18055534,54.55865479,,25,273.5518188,23.12499237,43.90045929,,158.2273865,-0.633035898
2021-12-01 10:03:00.000,2021-12-02 13:21:00.000,2021-12-02 16:05:00.000,252.7582245,32,272.1387024,20.83333206,54.63972473,,25,273.3653564,20.1608181,44.32870483,,161.9996643,-0.631578505
2021-12-01 10:04:00.000,2021-12-02 13:24:00.000,2021-12-02 16:08:00.000,253.2754059,31.96893883,272.7999878,21.32523155,54.65950012,,25,272.9223633,19.77415466,44.01620483,,162.0998077,-0.631629944
2021-12-01 10:05:00.000,2021-12-02 13:26:00.000,2021-12-02 16:11:00.000,252.6908569,32,273.2771912,21.20948982,54.68742371,,25,273.4302673,19.96115112,44.41550827,,158.4399719,-0.633803785
2021-12-01 10:06:00.000,2021-12-02 13:29:00.000,2021-12-02 16:15:00.000,253.2715454,31.95241737,273.8274841,21.00694466,54.69474411,,25,273.1508789,31.7273674,43.87731552,,159.0894928,-0.707675517
2021-12-01 10:07:00.000,2021-12-02 13:32:00.000,2021-12-02 16:18:00.000,253.1463776,32,272.6454163,20.48611069,54.73199463,,25,283.5819092,28.97173119,44.17245483,,158.1069946,-0.734574556
2021-12-01 10:08:00.000,2021-12-02 13:34:00.000,2021-12-02 16:22:00.000,253.216156,31.88334465,273.0780334,21.18055534,54.7647171,,25,283.6169434,25.78162575,44.3518486,,154.6994476,-0.738275468
2021-12-01 10:09:00.000,2021-12-02 13:37:00.000,2021-12-02 16:25:00.000,252.9493256,31.97997665,272.7546082,20.34143448,54.8792572,,25,279.2069092,22.84642982,44.76852036,,161.6575623,-0.735820949
2021-12-01 10:10:00.000,2021-12-02 13:39:00.000,2021-12-02 16:28:00.000,252.8714752,0,274.5869141,20.48611069,54.94226837,,25,273.6155701,25.3797493,45.11574173,,163.8508453,12.25014877
2021-12-01 10:11:00.000,2021-12-02 13:42:00.000,2021-12-02 16:32:00.000,253.066925,0,273.4452515,20.37037086,54.90943909,,25,191.622757,28.477005,44.52545929,,163.0998077,12.39448357
2021-12-01 10:12:00.000,2021-12-02 13:44:00.000,2021-12-02 16:35:00.000,251.9253998,0,275.0597229,20.57291794,54.8606987,,25,191.3294525,27.88320541,44.3518486,,163.9062958,12.31615925
2021-12-01 10:13:00.000,2021-12-02 13:47:00.000,2021-12-02 16:38:00.000,253.7385254,0,269.9633789,20.86226845,54.85546112,,0,0.611690164,27.69386101,44.69329071,,164.1990204,12.26884747
2021-12-01 10:14:00.000,2021-12-02 13:49:00.000,2021-12-02 16:42:00.000,252.0700531,0,273.9190369,20.83333206,54.74348068,,0,0.611690164,27.77230072,41.43518448,,164.5023041,12.30704403
2021-12-01 10:15:00.000,2021-12-02 13:52:00.000,2021-12-02 16:45:00.000,253.0630035,0,273.9076843,20.71759224,54.6795311,,0,0.611690164,27.47875214,38.45486069,,164.5040283,12.34815025
2021-12-01 10:16:00.000,2021-12-02 13:54:00.000,2021-12-02 16:48:00.000,253.7801208,0,272.3599548,20.51504707,54.66676331,,0,0.611690164,27.48670006,37.22800827,,164.5051117,12.18200588
2021-12-01 10:17:00.000,2021-12-02 13:57:00.000,2021-12-02 16:52:00.000,252.5231781,0,273.1464844,20.83333206,54.61236954,,0,0.611690164,27.41693306,36.38888931,,164.7997131,12.33868885
2021-12-01 10:18:00.000,2021-12-02 14:00:00.000,2021-12-02 16:55:00.000,252.9025269,0,273.1447144,20.80439758,54.51152039,,0,208.8156128,27.32993317,36.99074173,,164.8025055,12.23176193
2021-12-01 10:19:00.000,2021-12-02 14:01:00.000,2021-12-02 16:59:00.000,253.2031708,0,275.3812866,20.57291794,54.4826889,,0,198.1078949,27.37886238,36.31365967,,164.6259308,12.21236515
2021-12-01 10:20:00.000,2021-12-02 14:04:00.000,2021-12-02 17:02:00.000,253.1540222,0,270.2375488,20.83333206,54.48554993,,0,211.3933868,27.27711105,36.86342621,,165.1005402,12.11451244
2021-12-01 10:21:00.000,2021-12-02 14:06:00.000,2021-12-02 17:05:00.000,253.2594299,0,272.7524414,20.7754631,54.50667953,,0,211.2795715,27.42050934,36.47569275,,164.9342651,11.95371151
2021-12-01 10:22:00.000,2021-12-02 14:09:00.000,2021-12-02 17:09:00.000,252.8546295,0,272.8517456,20.89120293,54.52213287,,0,259.5086365,27.38585091,34.53125,,164.6005402,12.22148705
2021-12-01 10:23:00.000,2021-12-02 14:11:00.000,2021-12-02 17:12:00.000,252.8342438,0,274.2563171,21.15162086,54.51079559,,0,259.8857117,27.42589951,32.04861069,,164.6006622,12.07292175
2021-12-01 10:24:00.000,2021-12-02 14:14:00.000,2021-12-02 17:15:00.000,253.1045532,0,274.1498413,21.20948982,54.49147034,,0,258.9548035,27.57287979,29.14352036,,164.2001495,12.13513374
2021-12-01 10:25:00.000,2021-12-02 14:16:00.000,2021-12-02 17:19:00.000,253.8314056,0,273.5194092,20.80439758,54.51891708,,0,258.2813721,27.59568024,28.33333206,,164.3028107,12.16363621
2021-12-01 10:26:00.000,2021-12-02 14:19:00.000,2021-12-02 17:22:00.000,253.9902802,0,273.288269,21.49884224,54.59846878,,0,271.8274231,27.57110977,27.05439758,,164.4001617,12.24644184
2021-12-01 10:27:00.000,2021-12-02 14:21:00.000,2021-12-02 17:25:00.000,253.245224,0,273.6182556,21.12268448,54.59849548,,0,273.1640015,27.50310516,27.10069466,,164.6043091,12.26480389
2021-12-01 10:28:00.000,2021-12-02 14:24:00.000,2021-12-02 17:29:00.000,252.7424011,0,272.8333435,21.52777672,54.60097504,,0,269.9276123,27.6010952,27.44212914,,164.5009308,12.30619621
2021-12-01 10:29:00.000,2021-12-02 14:26:00.000,2021-12-02 17:32:00.000,253.960495,0,269.2808228,20.89120293,54.64984512,,25,271.0610046,17.42078972,27.40162086,,164.5993805,12.13290596
2021-12-01 10:30:00.000,2021-12-02 14:29:00.000,2021-12-02 17:36:00.000,252.4698792,0,273.4886169,20.83333206,54.72665787,,25,284.723175,18.30644608,36.42939758,,164.8489838,12.28049374
2021-12-01 10:31:00.000,2021-12-02 14:32:00.000,2021-12-02 17:39:00.000,253.0231781,0,273.3270569,20.7754631,54.89587021,,25,283.9187012,25.10069275,41.46990967,,164.801712,12.13444138
2021-12-01 10:32:00.000,2021-12-02 14:34:00.000,2021-12-02 17:42:00.000,252.4738007,0,275.7199707,20.80439758,55.02932358,,25,280.7058105,25.11366081,42.65625,,164.6006622,12.18223667
2021-12-01 10:33:00.000,2021-12-02 14:37:00.000,2021-12-02 17:46:00.000,252.4620819,0,274.5816956,21.5567131,55.11972046,,25,271.8431396,28.16676521,44.13772964,,164.4001617,12.10226822
2021-12-01 10:34:00.000,2021-12-02 14:39:00.000,2021-12-02 17:49:00.000,7.528839111,0,272.9273682,21.5567131,55.17134857,,25,271.7424927,25.23636818,44.03356552,,164.6990204,12.14726162
2021-12-01 10:35:00.000,2021-12-02 14:42:00.000,2021-12-02 17:52:00.000,0.347233206,0,194.569046,21.5567131,55.99991226,,25,278.1894531,25.15999985,44.12615967,,164.8005524,12.19583893
2021-12-01 10:36:00.000,2021-12-02 14:44:00.000,2021-12-02 17:56:00.000,0.347220927,0,193.2713318,21.5567131,57.4078331,,25,282.5189514,16.17570496,44.53125,,164.6467896,12.24403191
2021-12-01 10:37:00.000,2021-12-02 14:47:00.000,2021-12-02 17:59:00.000,0.347222149,0,192.9279022,21.5567131,58.70584869,,25,281.5758667,19.22234726,44.25347137,,164.6989899,12.31437016
2021-12-01 10:38:00.000,2021-12-02 14:49:00.000,2021-12-02 18:02:00.000,0.347222149,0,191.3686218,21.58564758,59.82920456,,25,275.4953003,22.13753319,44.18981552,,164.7971039,12.23762226
2021-12-01 10:39:00.000,2021-12-02 14:52:00.000,2021-12-02 18:06:00.000,0.335370213,0,2.083379269,21.61458206,61.1429863,,25,189.6469727,19.19314766,44.45602036,,164.5918732,12.16622448
2021-12-01 10:40:00.000,2021-12-02 14:54:00.000,2021-12-02 18:09:00.000,0.347222149,0,0.612177491,21.61458206,61.86056137,,25,188.8504333,19.37666893,44.48495483,,170.6383972,0.106038816
2021-12-01 10:41:00.000,2021-12-02 14:57:00.000,2021-12-02 17:59:00.000,0.347222149,0,0.611690164,21.67245293,61.04023743,,24.9619236,0.611690164,19.11805725,44.89583588,,164.6989899,12.31437016
2021-12-01 10:42:00.000,2021-12-02 15:00:00.000,2021-12-02 18:02:00.000,0.345631331,0,0.611690164,21.73032379,60.22894287,,24.84635353,0.611690164,22.14660454,45.17361069,,164.7971039,12.23762226
2021-12-01 10:43:00.000,2021-12-02 15:02:00.000,2021-12-02 18:05:00.000,0.346954942,0,0.611690164,21.78819466,59.47303772,,24.90335083,0.611690164,25.3372612,45.23727036,,164.8970642,12.16880703
2021-12-01 10:44:00.000,2021-12-02 15:05:00.000,2021-12-02 18:09:00.000,0.347222149,0,0.611690164,21.61458206,58.73516846,,25,0.610288978,28.35409546,44.48495483,,170.6383972,0.106038816
2021-12-02 09:46:00.000,2021-12-02 15:07:00.000,2021-12-02 18:12:00.000,0.267338842,33.70343399,181.3902283,20.34143448,57.5013237,,24.85648346,0.611689329,22.27494812,44.84375,,164.60112,-0.424509406
2021-12-02 09:47:00.000,2021-12-02 15:10:00.000,2021-12-02 18:15:00.000,0.272642076,33.56650543,181.2602539,20.39930534,58.81793213,,25,203.9793396,22.28840637,44.61227036,,160.3782349,-0.440640271
2021-12-02 09:48:00.000,2021-12-02 15:12:00.000,2021-12-02 18:19:00.000,0.277797252,33.44604111,181.2187195,20.42823982,59.65674973,,24.95611191,270.6203308,22.26970673,44.72800827,,155.600708,-0.676898897
2021-12-02 09:49:00.000,2021-12-02 15:15:00.000,2021-12-02 18:22:00.000,0.273101419,33.26468658,1.286411524,20.51504707,60.91147995,,24.95808983,214.2740173,25.17317581,44.95370483,,157.6968689,-0.702534318
