timee,叶片B加料机出口温度[℃],叶片B线润叶回风温度,叶片B线润叶加水流量,空气温度校正变量,B线加料入口蒸汽阀门开度,风选出口水分仪水分实际值,B线加水瞬时流量(流量计),增温湿蒸汽流量,燃烧炉出口工艺气温度实际值,叶片B线TBL注入蒸汽流量实际值,B线润叶前温度仪实际值
2021-05-06 20:58:00.000,37.66204071,51.09820175,0.386186212,0,0,-0.949261725,14.21323013,0.400282115,155.9015961,0.146089002,28.00926018
2021-05-06 20:59:00.000,37.98031998,50.90037918,0.362752408,0,0,-0.960352182,14.31844997,0,155.3143311,0.037632931,27.92244911
2021-05-06 21:00:00.000,37.4768486,50.73093033,0.347659886,0,0,-0.969784141,14.41664982,0.171549499,156.3007813,0.048551459,27.86458015
2021-05-06 21:01:00.000,36.52199173,50.62287903,0.390863299,0,0,-0.94997251,14.12742043,0.285915792,157.4936981,0.139750704,27.95138931
2021-05-06 21:02:00.000,36.50463104,50.54380035,0.347285211,0,0,-0.958615184,14.03792,0,158.689743,0.195788503,27.95138931
2021-05-06 21:03:00.000,36.32522964,50.41722107,0.347310811,0,0,-0.965161383,14.21807957,0.285915792,159.2010803,0.094615087,27.98031998
2021-05-06 21:04:00.000,35.81018066,50.27936935,0.375227898,0,0,-0.908921421,14.18367958,0,159.2516785,0.04876291,28.06712914
2021-05-06 21:05:00.000,34.99420929,50.15842819,0.349349111,0,0,-0.915020525,14.04940987,0,158.401062,0.212315097,28.06712914
2021-05-06 21:06:00.000,35.8044014,49.96899033,0.347231597,0,0,-0.801392794,13.82011032,0.171549499,157.4042664,0.071288593,28.00926018
2021-05-06 21:07:00.000,35.09259033,49.78453064,0.347241998,0,0,-0.942904949,13.9719696,0,156.5072327,0.01140771,28.03819084
2021-05-06 21:08:00.000,34.54861069,49.59862137,0.358117491,0,18,-0.929170609,10.87067032,0,155.9273071,0.081622913,28.03819084
2021-05-06 21:09:00.000,35.52082825,49.42797852,0.347834498,0,18,-0.960964799,18.02220917,0,155.134079,0.1102743,28.09606934
2021-05-06 21:10:00.000,38.77893066,49.21640015,0.364473909,0,18,-0.976251781,14.9534502,0,154.3007965,0.224696606,27.98031998
2021-05-06 21:11:00.000,41.0705986,49.03429031,0.347229987,0,18,-0.982550025,8.888087273,0,153.3047638,0.191042796,28.125
2021-05-06 21:12:00.000,42.01388931,48.86943054,0.3596645,0,18,-0.971241593,3.106365919,0,152.6984558,0.070113741,28.15393066
2021-05-06 21:13:00.000,42.82406998,48.7095108,0.347292215,0,18,-0.952055335,5.884879112,0.171549499,152.7152863,0.065511383,28.21180916
2021-05-06 21:14:00.000,43.84838104,48.51824188,0.347222596,0,17.98456001,-0.967202842,8.928071022,0.057183161,153.5937958,0.107593201,28.24073982
2021-05-06 21:15:00.000,44.27661896,48.34875107,0.362079889,0,18,-0.982708395,11.90859032,0,155.1790009,0.083926953,28.125
2021-05-06 21:16:00.000,44.06829071,48.17699814,0.347253889,0,18,-0.988624096,11.80027962,0,156.0505524,0.136618599,28.26968002
2021-05-06 21:17:00.000,44.64120102,48.01657104,0.355474412,0,17.87830925,-0.999692619,8.921459198,0.457465291,156.4808807,0.133624002,28.18287086
2021-05-06 21:18:00.000,45.56713104,47.85511017,0.352076799,0,17.81464005,-1.000102758,8.864043236,0.514648378,155.8304901,0.137266293,28.21180916
2021-05-06 21:19:00.000,45.11574173,47.70806122,0.347234488,0,17.91884995,-0.99296546,8.903718948,0.057183161,155.1111298,0.040672109,28.29861069
2021-05-06 21:20:00.000,45.18518066,47.53583908,0.347224206,0,17.9179306,-0.965787947,8.700480461,0.228732601,154.4841003,0.097645827,28.29861069
2021-05-06 21:21:00.000,45.55554962,47.45578003,0.347645193,0,17.76755905,-0.96370697,9.069457054,0.1143663,154.5998077,0.017656369,28.32755089
2021-05-06 21:22:00.000,45.59027863,47.3951416,0.347222298,0,17.59098053,-0.970511019,14.87637997,0.457465291,156.8726349,0.187282994,28.32755089
2021-05-06 21:23:00.000,44.90740967,47.31830978,0.347223014,0,17.58552933,-0.983349562,18.03154945,0.343098998,158.7525177,0.153895795,28.32755089
2021-05-06 21:24:00.000,45.9143486,47.22103882,0.362851888,0,17.47462082,11.21397781,12.03339958,0.629014671,155.8764496,0.140187696,28.35647964
2021-05-06 21:25:00.000,46.05324173,47.12332153,0.347247094,0,17.20203972,11.98888302,8.936526299,0,160.6135406,0.124350801,28.44327927
2021-05-06 21:26:00.000,45.40509033,47.00231934,0.347222298,0,17.11836052,11.74508953,9.061412811,0.343098998,161.0696869,0.082172833,28.38541985
2021-05-06 21:27:00.000,45.04050827,46.8544693,0.347222298,0,17.09971046,12.12231159,11.94167042,0,159.946167,0.175664499,28.44327927
2021-05-06 21:28:00.000,46.00115967,46.71281052,0.347222596,0,16.77345085,12.11713982,11.91821003,0.228732601,161.6515198,0.168548793,28.41435051
2021-05-06 21:29:00.000,45.50925827,46.55908966,0.350329101,0,16.63120079,11.95426178,14.95164013,0,161.0887451,0.117073402,28.41435051
2021-05-06 21:30:00.000,45.08679962,46.40739822,0.347222298,0,16.61566925,12.13017082,17.94910049,0.057183161,160.6994171,0.099464677,28.38541985
2021-05-06 21:31:00.000,45.6481514,46.22536087,0.3480452,0,16.43696022,12.09481812,20.86944962,0,161.9264374,0.168239504,28.38541985
2021-05-06 21:32:00.000,45.35879898,46.05899811,0.347222298,0,16.32243919,11.96718884,17.87494087,0.228732601,161.202301,0.170221597,28.41435051
2021-05-06 21:33:00.000,44.94213104,45.87580872,0.347222298,0,16.44433022,11.9651289,17.83164978,0.171549499,161.0996094,0.152350903,28.38541985
2021-05-06 21:34:00.000,45.88541031,45.75117874,0.347222298,0,16.33975983,11.90206337,20.80703926,0.228732601,161.6086884,0.120393798,28.41435051
2021-05-06 21:35:00.000,45.78125,45.61616898,0.347222298,0,16.14241982,12.09282684,20.90535927,0.057183161,161.1992188,0.416875899,28.41435051
2021-05-06 21:36:00.000,44.98263931,45.44475174,0.349266589,0,16.14016914,12.101614,20.91584969,0,161.2740936,0.139481902,28.41435051
2021-05-06 21:37:00.000,45.05208969,45.32614899,0.388239592,0,16.10981941,12.0162735,20.89051056,0,161.5727386,0.128335699,28.38541985
2021-05-06 21:38:00.000,45.2893486,45.18173981,0.347222298,0,15.84792995,11.97216511,14.93111992,0,161.6229095,0.323956698,28.35647964
2021-05-06 21:39:00.000,45.20254898,45.05624008,0.347222298,0,15.85025024,11.99127865,14.9489603,0,161.6235809,0.302043498,28.41435051
