timee,叶片B加料机出口温度[℃],叶片B线润叶回风温度,叶片B线润叶加水流量,空气温度校正变量,B线加料入口蒸汽阀门开度,风选出口水分仪水分实际值,B线加水瞬时流量(流量计),增温湿蒸汽流量,燃烧炉出口工艺气温度实际值,叶片B线TBL注入蒸汽流量实际值,B线润叶前温度仪实际值
2021-02-01 09:03:00.000,37.6620369,54.80311966,115.3509216,48.57190704,0,-0.82641232,0,0.057183161,18.90590286,290.9656982,15.97222233
2021-02-01 09:04:00.000,37.36111069,54.69930649,115.4536514,49,0,-0.830328166,0,0.228732646,18.79050255,294.7207031,15.97222233
2021-02-01 09:05:00.000,37.94560242,54.82515717,115.7330093,49,0,-0.832698226,0,0.285915792,19.09925079,298.565979,15.56713009
2021-02-01 09:06:00.000,37.71990967,54.9961319,115.8205261,49,0,-0.842501342,0,0,18.91773033,297.6043396,15.79861069
2021-02-01 09:07:00.000,37.77199173,55.24929428,115.5787354,48.30854416,0,-0.841599703,0,0.400282115,19.10009956,288.6423035,15.56713009
2021-02-01 09:08:00.000,38.05555725,55.39106369,115.5136337,48,0,-0.844579101,0,0,18.84664536,285.6482849,15.3067131
2021-02-01 09:09:00.000,37.38425827,55.52062988,115.8953781,48,0,-0.845931292,0,0.285915792,18.70004463,284.8468018,15.85648251
2021-02-01 09:10:00.000,38.10185242,55.50925064,115.8416901,48,0,-0.831657887,0,0.686197937,18.74668121,285.2388306,16.05902672
2021-02-01 09:11:00.000,37.76620483,55.46574402,115.161438,48,0,-0.821130991,0,1.372395873,18.92079163,284.899292,16.40625
2021-02-01 09:12:00.000,37.76620483,55.43968582,115.2438278,48,0,-0.837738037,0,0.514648438,19.06321526,284.5386963,15.45138931
2021-02-01 09:13:00.000,37.90509033,55.3602562,115.4813766,48,0,-0.826050878,0,0.743381083,19.09637833,282.9108887,16.26157379
2021-02-01 09:14:00.000,37.68518448,55.47061157,113.907402,48,0,-0.820366979,0,0,19.09462357,284.1903381,15.68286991
2021-02-01 09:15:00.000,38.26967621,55.54268646,115.0866852,48,0,-0.83130008,0,0.343098968,18.70006752,284.1771545,15.88541698
2021-02-01 09:16:00.000,38.4317131,55.50378799,115.2302475,48,0,-0.844197989,0,0.057183161,18.88388443,284.1651306,15.82754707
2021-02-01 09:17:00.000,38.7442131,55.41793823,115.2401123,48,0,-0.841687024,0,0,19.10008049,287.1520996,16.31944466
2021-02-01 09:18:00.000,39.71643448,55.32136154,115.3019485,48,0,-0.833783567,0,0,18.83099556,284.2739868,15.625
2021-02-01 09:19:00.000,39.53125,55.15581131,115.0736618,48,0,-0.83794713,0,0.285915792,19.10009956,283.2604675,16.31944466
2021-02-01 09:20:00.000,40.60763931,55.07733917,115.1198349,48,0,-0.833364725,0,0,18.86063766,283.2506409,16.05902672
2021-02-01 09:21:00.000,40.3356514,55.0172081,116.0527878,48.01713181,0,-0.835385025,0,0,18.80007362,284.1652222,15.1620369
2021-02-01 09:22:00.000,41.04166412,55.14929962,115.0583725,48,0,-0.82631731,0,0.457465291,18.99875069,284.3912354,17.04282379
2021-02-01 09:23:00.000,41.46990967,55.31596756,114.9221497,48,0,-0.81839931,0,0.285915792,18.89039803,282.6038208,15.71180534
2021-02-01 09:24:00.000,41.3830986,55.28191376,115.2648239,48,0,-0.824579775,0,0.400282115,18.80007362,284.2171326,16.31944466
2021-02-01 09:25:00.000,41.82870483,55.06385803,115.0443497,48.0147438,0,-0.824521661,0,0,18.80003738,283.7219238,15.56713009
2021-02-01 09:26:00.000,41.84027863,54.97423935,114.6965103,48.08219147,0,-0.821186602,0,0.514648438,18.98347092,284.5739136,15.48032475
2021-02-01 09:27:00.000,41.26736069,55.01741409,114.8631897,48.04621887,0,-0.820248187,0,0,18.91485023,284.7358398,16.14583206
2021-02-01 09:28:00.000,41.79397964,55.08288574,115.3710022,48,0,-0.823197126,0,0.514648438,18.80007362,282.6702881,16.31944466
2021-02-01 09:29:00.000,41.37152863,55.09246826,114.6482773,48,0,-0.819612622,0,0,19.01286316,284.0792542,15.36458302
2021-02-01 09:30:00.000,41.18055344,55.0378685,115.5922394,48,0,-0.823477685,0,0,19.12148857,284.6650696,16.20370293
2021-02-01 09:31:00.000,41.05902863,54.88407516,114.8965607,48.31381607,0,-0.839465797,0,0.228732646,19.19589806,287.8940125,15.48032475
2021-02-01 09:32:00.000,40.60763931,54.68795776,114.7457352,49,0,-0.836296737,0,0,19.19960976,295.8071899,15.88541698
2021-02-01 09:33:00.000,40.49768448,54.7182579,114.9119263,49,0,-0.82866466,0,0.114366323,18.90859795,296.0248718,15.45138931
2021-02-01 09:34:00.000,39.45022964,54.84614944,115.5202713,49,0,-0.827937484,0,0,18.9009552,300.6832581,15.10416698
2021-02-01 09:35:00.000,39.56597137,55.05028152,115.6763153,48.86369705,0,-0.826158285,0,0.400282115,19.19995308,295.5457153,16.46412086
2021-02-01 09:36:00.000,39.56597137,55.39307404,97.08914948,48,0,-0.83470118,0,0,19.19523048,284.4743958,16.75347328
2021-02-01 09:37:00.000,39.02777863,55.92741394,3.711140633,48,0,-0.822665989,0,0.057183161,19.19993591,273.4149475,16.75347328
2021-02-01 09:38:00.000,39.3692131,57.24380112,0.163318083,48,0,-0.833222508,0,0.285915792,18.81957436,204.9577789,16.75347328
2021-02-01 09:39:00.000,38.96412277,58.7661705,0.159588858,48,0,-0.823481143,0,0.057183161,19.19995308,204.9469147,16.75347328
2021-02-01 09:40:00.000,38.48958206,60.2342453,0.207181856,48,0,-0.822613478,0,0.686197937,19.18852615,201.6099243,16.75347328
2021-02-01 09:41:00.000,38.7557869,61.26646805,0.171836272,0,0,-0.818529606,0,0.400282115,19.19993401,53.53594208,16.8692131
2021-02-01 09:42:00.000,38.10763931,62.8794632,0.133400947,0,0,-0.821165144,0,0.285915792,18.94010353,0.629234076,16.84027672
2021-02-01 09:43:00.000,38.80787277,62.99586105,0.196916968,0,0,-0.822272778,0,0,19.19760704,0.611696362,16.8692131
2021-02-01 09:44:00.000,37.93402863,62.11224365,0.18315877,0,0,-0.834757924,0,0.343098968,19.0000248,0.611690164,16.98495293
2021-02-01 09:45:00.000,38.39120483,60.85608673,0.182042435,0,0,-0.828638971,0,0.400282115,20.48959923,0.611690164,16.95601845
2021-02-01 09:46:00.000,38.17129517,60.27377319,0.203698382,0,0,-0.831253171,0,0,21.74945641,0.611690164,16.89814758
2021-02-01 09:47:00.000,37.85879517,59.79048157,0.201476842,0,0,-0.826249719,0,0.114366323,23.96459961,0.611690164,16.89814758
2021-02-01 13:22:00.000,45.38194656,55.1292305,181.7296906,46.69789124,28.13248444,-0.831544995,29.71592522,87.9477005,159.1051788,274.7674561,18.2870369
2021-02-01 13:23:00.000,45.46295929,55.2330246,40.0942421,46.11948776,28.21834564,-0.832175851,29.73374367,89.091362,158.0320587,265.4799805,18.34490776
2021-02-01 13:24:00.000,45.2893486,55.74906158,0.516611993,46,28.03224754,-0.831523895,29.75448608,88.00488281,157.3009796,190.7154846,18.31597328
2021-02-01 13:25:00.000,45.08680344,57.0467453,0.231983051,46,28.20079422,-0.831523895,29.77698517,91.83615112,156.1193695,182.9034119,18.34490776
2021-02-01 13:26:00.000,45.17361069,58.43434525,0.231481522,46,28.03660583,-0.831523895,44.37461853,84.80262756,154.9049377,184.616394,18.48958206
2021-02-01 13:27:00.000,44.90740967,59.73669434,0.231481522,46,28.12896538,-0.831523895,44.11250687,1.143663168,154.7697144,182.7026825,18.51851845
2021-02-01 13:28:00.000,45.34143448,60.70562363,0.231267974,0,0,-0.831523895,43.99444962,0,155.5982666,4.484397411,18.57638931
2021-02-01 13:29:00.000,44.79166412,61.81981277,0.231064484,0,0,-0.831521869,44.04810333,0,156.3335419,0.612973571,18.60532379
2021-02-01 13:30:00.000,42.40740967,61.62398911,0.231481448,0,0,-0.831521869,44.17988586,0.228732646,157.7792664,0.611690164,18.69212914
2021-02-01 13:31:00.000,40.48611069,60.87596893,0.231481448,0,0,-0.831523895,43.99200821,0.228732646,158.6819305,0.611690164,18.69212914
2021-02-01 13:32:00.000,38.03819275,60.11146164,0.226626948,0,0,-0.831523895,43.95299149,0,159.0047455,0.611690164,18.63426018
2021-02-01 13:33:00.000,36.99652863,59.1731987,0.231479883,0,0,-0.831523895,43.88294601,0.171549484,158.9299164,0.608144641,18.86573982
2021-02-01 13:34:00.000,37.20486069,58.3116684,0.231481194,0,0,-0.831523895,43.81253433,0.057183161,158.0885315,0.611688495,18.66319466
2021-02-01 13:35:00.000,36.96180725,57.49949265,0.223896295,0,0,-0.831552863,43.80157089,0.343098968,156.9025269,0.611689329,18.46064758
2021-02-01 13:36:00.000,37.65625,56.71379852,0.231481448,0,0,-0.831523895,43.80823135,0.343098968,155.9141846,0.611689329,18.69212914
2021-02-01 13:37:00.000,37.14699173,55.9186058,0.231481448,0,0,-0.831523895,43.9102478,0.114366323,155.0147552,0.611689329,18.46064758
2021-02-01 13:38:00.000,37.76620483,55.09254837,0.231480956,0,0,-0.831523895,43.97674561,0,155.0996094,0.611689329,18.37384224
2021-02-01 13:39:00.000,38.14814758,54.35794449,0.231472075,0,0,-0.831523895,43.87593842,0,156.1992188,0.610297561,17.79513931
2021-02-01 13:40:00.000,38.00925827,53.65431213,0.231481418,0,0,-0.831523895,43.9956398,0.171549484,157.4993591,306.0997009,18.25810242
2021-02-01 13:41:00.000,37.93402863,53.05645752,0.231481448,0,0,-0.831502855,43.83449173,0,158.5,306.9802551,18.2870369
2021-02-01 13:42:00.000,37.32638931,52.8938942,0.231481448,0,0,-0.831502855,43.86986923,0.343098968,159.0984344,242.7719879,18.2870369
2021-02-01 13:43:00.000,37.22800827,53.39722443,0.231309012,0,0,-0.831502855,43.80493164,0,159.2146454,162.6362305,18.2870369
2021-02-01 13:44:00.000,35.59027863,54.20976257,32.18302155,46.74030685,0,-0.831502855,43.81249619,0.171549484,158.2093658,241.1491394,17.73726845
2021-02-01 13:45:00.000,34.49652863,55.11289978,132.1953735,46.38124084,0,-0.831502855,43.73558044,0.228732646,157.5023956,270.299408,18.2870369
2021-02-01 13:46:00.000,33.56481552,55.87766266,137.5253601,42.61361694,0,-0.831502855,43.78426743,0,156.1994476,248.113327,17.56365776
2021-02-01 13:47:00.000,31.75347328,56.04375076,137.3561554,39.89129257,0,-0.831502855,43.85347366,0,155.0523071,213.0881195,18.25810242
2021-02-01 13:48:00.000,31.53356552,56.00268936,137.1242828,37.34908295,0,-0.831502855,43.58781433,0.285915792,155.0811005,196.7900696,17.62152672
2021-02-01 13:49:00.000,30.37037086,55.76322937,133.6158295,35.41103745,0,-0.831502855,43.58935165,0,155.7996063,184.3207092,17.33217621
2021-02-01 13:50:00.000,29.63541794,55.34116364,138.0744934,46,0,-0.831502855,43.56212616,0.228732646,156.6726227,265.1012878,18.05555534
2021-02-01 13:51:00.000,29.78009224,54.82858658,137.0699158,46.47190475,0,-0.831502855,43.65431595,0.285915792,158.0006561,269.819397,17.41898155
2021-02-01 13:52:00.000,28.85416794,54.63128281,137.8846283,47,0,-0.831502855,43.71092224,0.114366323,158.8009796,276.0256958,17.15856552
2021-02-01 13:53:00.000,28.51272964,54.73352432,138.0946198,47,0,-0.831502855,43.84635162,0,159.4002533,276.8404541,17.15856552
2021-02-01 13:54:00.000,27.90509224,54.95804977,137.1160889,47,0,-0.831502855,43.75782394,0.285915792,159.0272522,275.8699646,17.07176018
2021-02-01 13:55:00.000,27.38426018,55.17138672,137.2967377,46.508255,0,-0.831502855,43.89556503,0,158.0044403,271.1305237,17.1875
2021-02-01 13:56:00.000,26.99652672,55.32079315,136.9901428,46,0,-0.831502855,43.8197937,0.514648438,156.8009796,262.4493408,17.41898155
2021-02-01 13:57:00.000,25.86805534,55.30801392,137.5572052,46,0,-0.831505835,43.86108398,0.057183161,156.0203247,264.2030029,17.21643448
2021-02-01 13:58:00.000,26.20948982,55.25435638,137.4799042,46,0,-0.831505835,43.92263794,0.343098968,154.854599,263.5724487,17.59259224
2021-02-01 13:59:00.000,25.3009243,55.33646393,137.3689423,46,29,-0.831468999,43.9294548,0.285915792,155.2949982,264.7424927,17.07176018
2021-02-01 14:00:00.000,25.90856552,55.47321701,137.0576477,46,29,-0.831502855,13.81056881,0.914930582,156.4910583,264.5011292,17.30323982
2021-02-01 14:01:00.000,28.1134243,55.48197556,134.4221344,46,29,-0.831502855,18.22253609,0,157.6418304,263.9230042,17.5057869
2021-02-01 14:02:00.000,33.23495483,55.33961105,137.8347626,46,29,-0.831502855,8.462493896,0.457465291,158.5996094,265.0527039,17.12962914
2021-02-01 14:03:00.000,35.97222137,55.18991852,137.6853638,46,29,-0.829603672,3.252620935,0,159.1997528,264.4132385,16.98495293
