timee,叶片B加料机出口温度[℃],叶片B线润叶回风温度,叶片B线润叶加水流量,空气温度校正变量,B线加料入口蒸汽阀门开度,风选出口水分仪水分实际值,B线加水瞬时流量(流量计),增温湿蒸汽流量,燃烧炉出口工艺气温度实际值,叶片B线TBL注入蒸汽流量实际值,B线润叶前温度仪实际值
2021-08-01 16:20:00.000,29.89583206,64.61625671,396.1453857,50,0,-0.959216475,18.60416031,0,30.7818203,304.3710938,30.43981552
2021-08-01 16:21:00.000,30.4629631,64.58363342,396.8546143,50,0,-0.959200919,18.73176956,0,30.9127903,303.7027893,30.70022964
2021-08-01 16:22:00.000,30.4571743,64.61183929,396.3479004,50,0,-0.959201515,18.5112896,0.171549484,30.90000916,302.9484863,30.49768448
2021-08-01 16:23:00.000,29.95948982,64.66027832,396.3145142,50,20,-0.959203482,18.39199066,0.057183161,30.97229004,303.8252869,30.46875
2021-08-01 16:24:00.000,29.78587914,64.71588898,396.1205139,50,20,-0.959203482,13.35077953,0.171549484,31.08406067,304.5539856,30.35301018
2021-08-01 16:25:00.000,33.31597137,64.79329681,395.3490906,50,20,-0.959203482,17.81838036,0.285915792,30.90265083,304.3055115,30.38194466
2021-08-01 16:26:00.000,38.16550827,64.92601013,394.4804077,50,20,-0.959227502,13.05189037,0.514648438,31.05187035,302.4464111,30.29513931
2021-08-01 16:27:00.000,40.71759033,64.95084381,395.4693909,50,20,-0.959201515,3.834924936,0.057183161,30.90243912,302.291687,30.49768448
2021-08-01 16:28:00.000,42.71990967,64.83705902,395.3989868,50,19.99760246,-0.959201515,0,0,30.8094902,302.7461853,30.43981552
2021-08-01 16:29:00.000,44.46180344,64.8013916,395.821106,50,20,-0.959206522,0,0.057183161,30.80015945,302.9710999,30.67129517
2021-08-01 16:30:00.000,45.32986069,64.79353333,395.6057129,50,19.79533005,-0.959207475,6.16549921,0.228732646,30.99873924,299.7221985,30.61342621
2021-08-01 16:31:00.000,45.51504517,64.80003357,395.6152039,50,19.75523186,-0.959207475,8.890028954,0,30.89384079,305.0335083,30.26620483
2021-08-01 16:32:00.000,45.48032379,64.82502747,395.7341919,50,19.49953842,-0.959207475,9.277830124,0.514648438,30.90209007,302.9547119,30.29513931
2021-08-01 16:33:00.000,46.2731514,64.79003143,395.9251099,50,19.15188408,-0.959207475,5.880693913,0,30.70001984,303.3091125,30.26620483
2021-08-01 16:34:00.000,46.44675827,64.70146179,395.8705139,50,18.8085804,-0.959207475,3.0461061,0.514648438,30.87528992,302.158905,30.29513931
2021-08-01 16:35:00.000,46.51620483,64.69544983,395.8181152,50,18.31733704,-0.959207475,2.901045084,0.171549484,31.05966949,304.4447937,30.38194466
2021-08-01 16:36:00.000,46.32522964,64.73513794,395.6308899,50,17.94632149,-0.959207475,10.65145016,0.171549484,30.98938942,303.9077148,30.26620483
2021-08-01 16:37:00.000,45.98379517,64.8391571,397.065094,50,17.6436348,-0.959958375,16.58045959,0.343098968,30.98007011,303.1471863,30.55555534
