timee,叶片B加料机出口温度[℃],叶片B线润叶回风温度,叶片B线润叶加水流量,空气温度校正变量,B线加料入口蒸汽阀门开度,风选出口水分仪水分实际值,B线加水瞬时流量(流量计),增温湿蒸汽流量,燃烧炉出口工艺气温度实际值,叶片B线TBL注入蒸汽流量实际值,B线润叶前温度仪实际值
2021-04-14 11:55:00.000,44.87847137,57.56850815,0.347222298,45,21.98539925,-1.121520042,49.79032898,0,150.4464874,164.4391022,22.68518066
2021-04-14 11:56:00.000,45.42245102,58.45502853,0.347222298,45,21.97163963,-1.100226402,52.38304901,0.057183161,151.272934,165.420105,22.65625
2021-04-14 11:57:00.000,44.67593002,59.25540161,0.347222298,45,21.81403923,-1.085172653,49.53401184,0,152.303421,165.9859009,22.77198982
2021-04-14 11:58:00.000,44.87847137,60.68030167,0.347222298,0,21.95922089,-1.091979027,49.53274155,0,153.1071625,0.775466681,22.88772964
2021-04-14 11:59:00.000,45.23147964,59.9711113,0.347222298,0,21.78824043,-1.099393129,52.49888992,0,153.4924164,0.611751795,23.09028053
2021-04-14 12:00:00.000,44.54281998,59.13470078,0.347222298,0,21.93857956,-1.100946069,52.55057907,0.571831584,152.6003571,0.611690223,22.91666985
2021-04-14 12:01:00.000,45.13888931,59.02862167,0.347222298,0,21.91526985,-1.110228419,52.51026917,0,151.802536,0.611690223,22.91666985
2021-04-14 12:02:00.000,44.42708969,58.08779907,0.347222298,0,21.95981026,-1.114050627,49.57698822,0.514648378,151.0920868,0.611690223,22.97454071
2021-04-14 12:03:00.000,45.02893066,57.05966949,0.347222298,0,22.04079056,-1.111123562,49.18305969,0,150.1022186,0.611690223,22.88772964
2021-04-14 12:04:00.000,45.08679962,56.25209045,0.347212911,0,22.06014061,-1.099826574,46.27402115,0.914930582,149.400589,0.609871387,22.88772964
2021-04-14 12:05:00.000,44.90740967,55.54917145,0.34722209,0,22.13157082,-1.094688892,43.4397583,0.285915792,149.0261536,0.611689091,22.88772964
2021-04-14 12:06:00.000,45.15045929,54.90245819,0.34722209,0,22.16431046,-1.105350852,43.83695984,0.285915792,150.2872925,0.611689329,22.42477036
2021-04-14 12:07:00.000,44.61804962,54.29956055,0.34722209,0,22.23670006,-1.117766857,49.4335289,0,150.924118,0.60851419,22.59837914
2021-04-14 12:08:00.000,45.0231514,53.69504166,0.347217411,0,22.18296051,-1.118194699,52.79705048,0,151.7952881,322.7831116,22.65625
2021-04-14 12:09:00.000,44.45022964,53.65658951,0.34722209,0,22.31458092,-1.113302112,55.50320053,0,153.0396271,309.3851013,22.62731934
2021-04-14 12:10:00.000,45.40509033,55.8030014,0.34722209,0,22.22278976,-1.086024165,52.61257935,0.743381083,155.7534637,64.29663849,22.62731934
2021-04-14 12:11:00.000,45.05208969,59.15293884,0.34722209,0,22.30944061,11.09696198,52.5594101,0,152.9675598,0.63585031,22.62731934
2021-04-14 12:12:00.000,45.21990967,61.43167877,0.34722209,0,22.3373909,12.65304852,52.52558899,0,156.7633057,0.602671385,22.62731934
2021-04-14 12:13:00.000,45.15045929,62.85842896,0.34722209,0,22.17038918,12.41827011,16.4958992,0,155.9600067,0.611686826,22.62731934
2021-04-14 12:14:00.000,44.6875,63.41661072,0.34722209,0,22.43869972,12.8350687,19.26635933,0.400282115,154.1142883,0.611689329,22.65625
2021-04-14 12:15:00.000,45.26620102,63.40196991,0.34722209,0,22.32669067,12.9442482,18.94008064,0.285915792,157.2611694,0.611689329,22.62731934
2021-04-14 12:16:00.000,44.6643486,62.95235062,0.34722209,0,0,12.68959999,19.23715019,0,156.8705139,0.611689329,22.62731934
2021-04-14 12:17:00.000,44.25925827,62.18741989,0.34722209,0,0,12.95858574,19.40847015,0.1143663,156.0166931,0.611689329,22.68518066
2021-04-14 12:18:00.000,42.71990967,61.30002975,0.34722209,0,0,12.87785721,19.67971992,0,156.802887,0.611689329,22.65625
2021-04-14 12:19:00.000,41.2731514,60.30595016,0.34722209,0,0,12.77592754,19.60943031,0,156.7133636,0.61009872,22.62731934
