timee,叶片B加料机出口温度[℃],叶片B线润叶回风温度,叶片B线润叶加水流量,空气温度校正变量,B线加料入口蒸汽阀门开度,风选出口水分仪水分实际值,B线加水瞬时流量(流量计),增温湿蒸汽流量,燃烧炉出口工艺气温度实际值,叶片B线TBL注入蒸汽流量实际值,B线润叶前温度仪实际值
2021-02-01 14:29:00.000,44.56597137,54.76042557,137.4387207,48,29,11.75423527,21.87911034,87.54741669,161.6824188,287.1264038,17.56365776
2021-02-01 14:30:00.000,45.46875,54.89985657,137.3437958,48,28.88289833,12.00732994,22.29679108,102.1291199,161.957077,286.3968811,17.5057869
2021-02-01 14:31:00.000,44.87268448,55.05851364,137.6947327,47.87080765,28.97847366,11.82772255,21.80216408,101.0998306,162.302536,288.1619263,17.62152672
2021-02-01 14:32:00.000,45.38194656,55.06368256,137.4319611,47.70375061,28.84960556,11.86837101,21.84333038,92.29362488,161.722702,284.410553,17.85301018
2021-02-01 14:33:00.000,45.55555344,54.94386292,137.9005737,47.81566238,28.74457359,11.99416351,22.02376938,91.89334106,162.0126495,282.1052246,18.17129707
2021-02-01 14:34:00.000,45.37615967,54.75737381,137.1655579,48,28.63496971,11.9552803,21.88891029,93.32291412,162.4002533,287.8808899,17.56365776
2021-02-01 14:35:00.000,45.34143448,54.61993027,137.1504822,48,28.60713768,11.86028576,21.82166672,92.46517181,161.998291,289.4698792,18.17129707
2021-02-01 14:36:00.000,45.52083588,54.73475647,137.7388458,48,28.45781136,11.95706558,21.77054596,88.40516663,162.0495605,286.6082458,17.79513931
2021-02-01 14:37:00.000,45.51504517,54.85538864,137.9719849,48,28.50937271,11.89568233,24.63611031,90.69248962,162.2136536,289.7375183,18.51851845
2021-02-01 14:38:00.000,45.20254517,54.93097687,137.1848755,48,28.25601006,11.8958416,24.91457558,89.94911194,161.8348389,285.8494568,16.98495293
2021-02-01 14:39:00.000,45.35300827,55.00213242,137.9739532,48,28.2604847,12.01134777,24.83593369,91.26432037,161.5998077,287.5091858,18.48958206
2021-02-01 14:40:00.000,45.63657379,55.17370605,137.2191315,47.51067734,28.10500145,11.95679855,27.65876961,87.83333588,162.2910156,282.3475952,17.5057869
2021-02-01 14:41:00.000,45.57291412,55.35735703,137.5618439,46.61474609,27.95893288,11.88319683,25.16211319,87.43305206,161.8088837,271.9615784,17.21643448
2021-02-01 14:42:00.000,44.83795929,55.47928238,136.8067932,46,28.00871658,12.01218224,22.2165184,88.29079437,161.3834534,263.9351501,17.01388931
2021-02-01 14:43:00.000,45.56134033,55.40673828,137.6796112,46,27.83784103,11.89930534,21.85200691,89.03417969,162.2039032,262.0835876,17.10069466
2021-02-01 14:44:00.000,45.04629517,55.15920639,137.8802032,46,27.88200378,11.9513464,21.79904747,95.66742706,161.9306335,263.2599487,17.79513931
2021-02-01 14:45:00.000,46.01272964,54.89648056,137.7601013,46.26826477,27.60042,12.00470924,21.85857201,99.61306,161.318161,266.355896,18.46064758
2021-02-01 14:46:00.000,45.48032379,54.60621262,137.4535065,47.22388458,27.53212738,11.95516968,21.83651733,96.01052094,162.1781006,275.321167,18.4317131
2021-02-01 14:47:00.000,45.67129517,54.25006104,137.116333,48,27.33529282,11.86463356,21.89588928,94.86685944,162.090271,288.1569214,17.44791794
2021-02-01 14:48:00.000,45.56134033,54.05578613,137.7933807,48,27.3582077,12.13634682,24.74403572,93.78038025,161.0001984,287.3272095,18.66319466
2021-02-01 14:49:00.000,45.36458588,54.13298035,137.515686,48,27.129776,12.0541935,27.87107277,98.18348694,162.0996094,287.309021,17.62152672
2021-02-01 14:50:00.000,45.3125,54.38653183,136.9779663,48,27.0959549,11.94944096,27.99560356,95.66742706,161.6419067,286.9237061,17.5057869
2021-02-01 14:51:00.000,45.13888931,54.6935997,137.4625702,48,26.94359779,12.01146126,25.12560844,96.35362244,161.6941223,287.0154724,17.36111069
2021-02-01 14:52:00.000,45.34722137,54.90902328,137.9082184,48,26.9270668,11.98935509,24.79611969,82.40093231,162.0531006,289.0071716,17.93981552
2021-02-01 14:53:00.000,45.4455986,55.10708618,136.8843231,47.7465477,26.84355354,11.93340015,27.57472038,0.457465291,162.1994171,286.6011047,17.56365776
2021-02-01 14:54:00.000,45.39352036,55.17346954,137.0834656,47.33414078,26.83375549,11.86402512,27.83738899,0,161.4571228,278.6015625,17.93981552
2021-02-01 14:55:00.000,44.77430344,55.23552322,137.4762878,46.76845169,26.95543289,12.05836678,27.90608025,0,161.3041382,273.4418335,18.34490776
2021-02-01 14:56:00.000,45.27199173,55.21033096,137.8654327,46.23403168,26.92458534,11.9060421,27.83642769,0.514648438,161.0523529,268.0475769,17.93981552
2021-02-01 14:57:00.000,44.29977036,55.15045547,137.0641327,46,26.97106743,12.06011581,27.82956123,0.285915792,161.1992798,261.4248047,18.48958206
2021-02-01 14:58:00.000,44.93634033,55.06401825,137.5560455,46.00283432,26.91843987,11.97973537,25.24401474,0.457465291,161.3842163,264.5770264,18.31597328
2021-02-01 14:59:00.000,44.28819656,54.92003632,137.2388763,46.22801208,27.11999512,11.98517323,24.8573761,0.228732646,161.139679,266.4019165,17.93981552
2021-02-01 15:00:00.000,45.1794014,54.80002975,137.3212128,46.71018982,26.98081207,11.94667721,24.81346321,0.400282115,161.0998077,270.9856873,16.98495293
2021-02-01 15:01:00.000,44.27083588,54.65688705,137.3713989,47.52150345,27.22014236,12.10207653,24.85499763,0,160.9954681,279.4484253,18.40277672
2021-02-01 15:02:00.000,45.04050827,54.5473938,137.8825836,48,27.16064262,11.98987484,24.92692184,0.285915792,161.4981384,285.9344482,18.17129707
2021-02-01 15:03:00.000,44.64699173,54.51070023,137.3613129,48,27.23283958,12.02035427,24.92132187,0,161.3166351,287.4732971,17.93981552
2021-02-01 15:04:00.000,44.83217621,54.56928635,137.6787109,48,27.15156555,11.89769936,24.92444038,0,161.3007813,287.1524658,16.63773155
2021-02-01 15:05:00.000,44.62384033,54.67366791,137.7618103,48,27.27084732,11.9458828,27.86116219,0,160.900589,286.62323,17.70833206
2021-02-01 15:06:00.000,44.72800827,54.77462387,137.5377502,48,27.29958725,12.0848608,27.91602325,0,161.050827,288.3746643,17.10069466
2021-02-01 15:07:00.000,44.92477036,54.85209274,137.3012848,48,27.36763954,12.01571846,24.90060616,0,161.0983887,288.2810974,18.57638931
2021-02-01 15:08:00.000,44.56018448,54.91077042,137.8371582,48,27.37858963,11.96030426,24.88279915,0.62901473,161.1994171,288.4066467,17.62152672
2021-02-01 15:09:00.000,44.98842621,54.9184761,137.5402222,48,27.39306068,12.05115032,24.83267403,0.057183161,161.0202026,285.2650757,17.67939758
2021-02-01 15:10:00.000,44.41550827,54.92850494,137.0295715,48,27.49155045,11.98783016,24.83892822,0,161.3009796,284.8214417,17.73726845
2021-02-01 15:11:00.000,44.72800827,54.96169281,137.1917725,48,27.49939919,11.95509148,24.83899689,0.228732646,161.3983612,287.1304016,17.73726845
2021-02-01 15:12:00.000,44.35763931,54.98770523,137.3311157,48,27.44073868,12.16052055,27.57169533,0.400282115,161.0307465,286.0722046,18.51851845
2021-02-01 15:13:00.000,44.97106552,55.0042305,137.6229248,48,27.55404663,12.09143925,27.83063889,0.514648438,161.5342865,287.2523499,17.56365776
2021-02-01 15:14:00.000,44.53704071,54.97925186,136.8258209,48,27.6657505,11.87832832,27.80366325,0.343098968,161.3481903,286.9769287,18.51851845
2021-02-01 15:15:00.000,45.17361069,54.9298172,137.0680695,48,27.51077652,12.06750774,27.97345734,0,161.1992188,287.4015503,17.56365776
2021-02-01 15:16:00.000,44.73379517,54.97619247,137.3178253,48,27.72656822,12.07087898,30.67943382,0,160.8023682,287.3597107,18.63426018
2021-02-01 15:17:00.000,45.23147964,54.98785019,137.8534088,48,27.65711212,11.98470402,30.80939293,0.057183161,161.5996094,286.2522888,17.59259224
2021-02-01 15:18:00.000,44.79745483,55.08905792,137.4274445,47.77497864,27.82382965,11.87270832,30.83396339,0.057183161,161.6012878,286.011322,17.88194466
2021-02-01 15:19:00.000,44.84954071,55.2610321,137.2814178,47.16508865,27.82413292,11.99714565,43.41304016,0,160.7839661,278.7970276,18.69212914
2021-02-01 15:20:00.000,44.57175827,55.53236389,3.115518093,46,0,12.01304626,0,0,161.5996094,266.9837952,18.72106552
2021-02-01 15:21:00.000,45.30670929,56.33956146,0.244877979,46,0,11.82706451,0,0,160.9594116,183.6877747,18.72106552
2021-02-01 15:22:00.000,43.33333588,57.57820129,0.231708318,46,0,11.92063999,0,0,160.9833069,181.8495941,18.72106552
2021-02-01 15:23:00.000,41.05902863,58.92079544,0.231481522,46,0,12.1354084,0,0,161.1883392,182.187439,18.72106552
2021-02-01 15:24:00.000,39.58912277,60.15402603,0.231481522,46,0,11.93990517,0,0,161.1112061,185.684906,18.72106552
2021-02-01 15:25:00.000,37.5,61.17556763,0.231481522,0,0,12.12649822,0,0.057183161,161.0891266,1.301204205,18.75
2021-02-01 15:26:00.000,37.11227036,62.00152969,0.231481522,0,0,11.93200874,0,0.343098968,161.3991547,0.60793674,18.80787086
2021-02-01 15:27:00.000,36.14004517,61.70978165,0.231481522,0,0,12.10349083,0,0,160.9096069,0.611688614,18.86573982
2021-02-01 15:28:00.000,36.16319275,60.8842392,0.231481522,0,0,12.02593231,0,0,161.2581329,0.542124212,18.83680534
2021-02-01 15:29:00.000,35.43402863,60.04829407,0.231481522,0,0,11.95161057,0,0,161.0189972,0.548828781,18.75
2021-02-01 15:30:00.000,35.15625,59.66898727,0.231481522,0,0,12.0187397,0,0.285915792,160.6992188,0.558854818,18.72106552
2021-02-01 15:31:00.000,35.28356552,59.28477478,0.231481522,0,0,12.02529335,0,0.228732646,161.3006439,0.588198066,18.75
2021-02-01 15:32:00.000,34.94791794,58.8706131,0.231481522,0,0,12.02607441,0,0,160.9984894,0.532252192,18.75
2021-02-01 15:33:00.000,35.10416794,57.39966202,0.231481522,0,0,12.08357716,0,0,161.3988037,0.53585577,18.72106552
2021-02-01 15:34:00.000,34.25347137,56.34721756,0.231481522,0,0,11.90135002,0,0.457465291,161.4003906,0.595052719,19.2129631
2021-02-01 15:35:00.000,34.76852036,55.49043655,0.231481522,0,0,12.0905304,0,1.029296875,160.9070435,0.611684322,19.32870293
2021-02-01 15:36:00.000,34.40972137,54.62918854,0.231481522,0,0,11.88110733,0,0.343098968,161.6540985,0.564715266,19.32870293
2021-02-01 15:37:00.000,33.98147964,53.91396332,16.31243896,44,0,11.84587193,0,0,161.125,57.54243469,19.2129631
2021-02-01 15:38:00.000,33.93518448,53.31438828,179.8260193,44.08012772,0,12.03705978,105.1152802,0,160.6994171,247.9598541,19.01041794
2021-02-01 15:39:00.000,32.5057869,52.26929092,186.6674194,45,0,12.00093365,96.85614014,0,161.4987335,254.818924,18.60532379
2021-02-01 15:40:00.000,31.8692131,51.39766693,186.9425659,50,0,11.94621658,46.04376221,0,161.1044006,305.5621643,19.32870293
2021-02-01 15:41:00.000,30.19676018,51.0879097,187.1509552,60,0,11.93688774,45.82695007,0.114366323,161.2980042,471.1964722,19.44444466
2021-02-01 15:42:00.000,29.27083206,51.38733673,186.9282379,50,0,11.99295902,45.95858383,0.228732646,161,465.3921204,18.25810242
2021-02-01 15:43:00.000,28.84259224,52.74795151,186.3491669,48,0,12.03242683,45.98503113,0,160.6442413,282.7526855,18.80787086
2021-02-01 15:44:00.000,27.61573982,54.89130783,187.0843811,35,0,12.1063652,45.89693451,0.228732646,161.5583649,182.4857635,19.35763931
2021-02-01 15:45:00.000,27.9571743,56.41797638,187.5036316,46,0,11.85308456,45.80657959,0.114366323,161.1020508,224.7094421,18.46064758
2021-02-01 15:46:00.000,26.93287086,56.57641983,187.3572235,48,0,12.01640129,45.82421494,0.114366323,160.1994171,284.7099915,18.57638931
2021-02-01 15:47:00.000,27.08333206,55.98371124,186.6837311,48,0,12.0978384,45.73542023,0.171549484,161.5866241,287.1355286,17.10069466
2021-02-01 15:48:00.000,26.20948982,55.65060806,187.1383057,48,0,12.03602982,45.71826935,0.114366323,160.3880157,286.4130554,18.4317131
2021-02-01 15:49:00.000,26.44676018,55.72537613,186.3062744,48,0,12.13244152,45.58314896,0.285915792,160.944519,287.2553406,17.96875
2021-02-01 15:50:00.000,25.74073982,55.82502365,187.1940002,48,0,11.96354866,45.58456421,0,161.3757172,288.2069092,17.96875
2021-02-01 15:51:00.000,25.57870483,55.90592957,187.3653564,48,0,11.87485409,45.53272247,0.800564229,160.6144867,288.2731628,18.72106552
2021-02-01 15:52:00.000,25.625,56.01805496,187.1387939,47.36198044,0,12.08825111,45.56546402,0.114366323,161.0749969,285.9176636,17.47685242
2021-02-01 15:53:00.000,25.20254517,56.02064896,187.0268402,47,28,11.9966116,17.15913582,0.171549484,161.1021271,275.2530823,18.25810242
2021-02-01 15:54:00.000,27.20486069,55.96298599,186.5767975,47,28,12.02858257,18.32458115,0.114366323,161.1992645,276.3247681,17.56365776
2021-02-01 15:55:00.000,31.35995483,55.86373901,187.0534363,47,28,12.03450775,15.12992382,98.24066925,160.6994171,276.0026855,18.22916794
2021-02-01 15:56:00.000,35.81018448,55.62197495,187.1825714,47,28,11.94475555,10.21314526,97.38291931,161.3163757,276.3630676,17.70833206
2021-02-01 15:57:00.000,38.07870483,55.32121277,185.9255066,47,28,11.91162872,10.23121452,96.35362244,160.5974274,277.6709595,18.20023155
2021-02-01 15:58:00.000,40.6018486,55.15815735,186.6863098,47,27.96886063,12.01417732,10.35671806,96.86827087,160.8667908,275.8955688,18.48958206
2021-02-01 15:59:00.000,41.43518448,55.04024506,186.8610535,47.00994873,28,11.90682125,13.36459637,94.23784637,161.0996094,275.8782349,18.54745293
2021-02-01 16:00:00.000,42.55786896,55.11886215,187.377243,47,28,12.00641727,19.4476223,93.32291412,160.6992188,276.3844299,17.82407379
2021-02-01 16:01:00.000,42.8125,55.20436859,187.1423492,47,28,11.99841309,22.39092827,96.12489319,160.9680023,277.4492798,18.95254707
2021-02-01 16:02:00.000,43.67477036,55.2000885,186.3680115,47,27.9919281,11.92551517,22.35114861,93.95193481,160.6006622,274.0930786,18.05555534
2021-02-01 16:03:00.000,43.52430344,55.11341858,187.1275787,47,28,11.88935661,22.50049782,97.6688385,160.8009796,275.7056274,17.01388931
2021-02-01 16:04:00.000,43.87152863,55.06481934,187.3134766,47,28,11.89703751,22.45582962,99.09841919,160.6994324,276.6437073,18.98148155
2021-02-01 16:05:00.000,43.93518448,54.99959946,186.3607788,47.05511475,28,11.76898003,22.50807953,98.92686462,164.9971619,277.6153259,18.22916794
2021-02-01 16:06:00.000,44.35763931,54.97590637,186.8913574,47.13348389,28,9.766533852,22.4975071,102.4150467,169.1713409,278.0831604,18.86573982
2021-02-01 16:07:00.000,44.60647964,54.9643364,186.900116,47.18026733,28,-0.197488263,22.43613815,86.11784363,168.3404846,277.2902527,18.14236069
2021-02-01 16:08:00.000,44.31713104,54.91038895,186.8990936,47.38075638,28,-0.713725924,22.6237545,87.43305206,166.4804535,279.8880005,18.60532379
2021-02-01 16:09:00.000,44.79166412,54.78250504,187.0252838,48,28,-0.800631046,22.365448,88.17642975,164.5988159,284.4304504,18.08448982
2021-02-01 19:44:00.000,44.91319656,55.04346848,186.5987549,47.83940506,26.61766624,11.93807697,12.07939243,0.514648438,163.9282379,285.2228699,19.09722328
2021-02-01 19:45:00.000,45.08680344,55.01245499,186.586319,47.76156998,26.63838005,11.74775314,11.85878658,0,162.9978485,283.4484558,18.80787086
2021-02-01 19:46:00.000,45.49768448,54.94786835,187.199707,47.86869049,26.54591751,11.91235161,14.93835258,0,163.5979462,285.3121033,18.89467621
2021-02-01 19:47:00.000,44.94791412,54.93536758,187.1024628,48,26.68700218,11.80185413,15.1268568,0.171549484,163.4262085,289.7766724,18.66319466
2021-02-01 19:48:00.000,45.01157379,54.94266129,186.7064514,48,26.53208923,11.8001318,15.09562016,0,163.4444427,289.7216797,18.51851845
2021-02-01 19:49:00.000,44.90740967,55.04275513,186.7491302,47.89613342,26.64870644,11.87774658,15.13132572,0,163.4631348,289.5547485,20.57291794
2021-02-01 19:50:00.000,45.03472137,55.13596344,187.0448303,47.55563354,26.58979797,11.86407471,44.76213455,0.62901473,162.900589,283.2337341,19.44444466
2021-02-01 19:51:00.000,44.95370483,55.15531921,186.6228485,47.15610123,0,11.82192898,0,0,166.0311584,279.278717,19.27083206
2021-02-01 19:52:00.000,45.45717621,55.15272522,187.0088501,47,0,7.796430111,0,0.228732646,171.7014771,275.3400879,18.14236069
2021-02-01 19:53:00.000,43.59954071,55.14746094,186.6431885,47,0,0.663839817,0,0.228732646,171.2330627,274.9595642,18.86573982
2021-02-01 19:54:00.000,41.48147964,55.09787369,186.503479,47,0,-0.451437563,0,0,169.6025391,275.861145,18.51851845
2021-02-01 19:55:00.000,39.69907379,55.12001419,187.0744324,47,0,-0.65494138,0,0,167.2757874,273.7380981,18.95254707
2021-02-01 19:56:00.000,37.86458206,55.10736847,186.9799957,47,0,-0.662194908,0,0.62901473,165.6006622,275.8789368,19.56018448
2021-02-01 19:57:00.000,37.03125,54.98293304,6.289616108,47.1003952,0,-0.662377596,0,0.400282115,163.8500824,278.7582092,19.56018448
2021-02-01 19:58:00.000,36.14004517,55.45369339,0.231587946,47,0,-0.663287461,0,0,162.2896271,198.4495697,19.56018448
2021-02-01 19:59:00.000,35.71180725,56.86289978,0.231481522,47,0,-0.659032881,0,0.171549484,161.0046539,194.5783081,19.61805534
2021-02-01 20:00:00.000,34.86689758,58.47439957,0.231481522,47,0,-0.636738181,0,0,160.0917511,195.8406219,19.67592621
2021-02-01 20:01:00.000,35.22569275,60.00241852,0.231481522,47,0,-0.822688043,0,0.228732646,158.8009796,194.7324371,19.67592621
2021-02-01 20:02:00.000,34.32291794,61.01338196,0.231481522,0,0,-0.849031687,0,0,157.6994171,1.813136935,19.67592621
2021-02-01 20:03:00.000,34.6817131,62.14187622,0.231481522,0,0,-0.833986402,0,0.057183161,156.6994171,0.612144947,19.67592621
2021-02-01 20:04:00.000,34.2129631,62.01254272,0.231481522,0,0,-0.837648988,0,0.343098968,155.4875031,0.611690164,19.70486069
2021-02-01 20:05:00.000,34.15509033,61.32583237,0.231481522,0,0,-0.820165575,0,0.457465291,154.6963501,0.610873699,19.67592621
2021-02-01 20:06:00.000,33.86574173,60.41218185,0.231481522,0,0,-0.808934271,0,0,158.1154327,0.388927758,19.67592621
2021-02-01 20:07:00.000,33.69791794,59.34386826,0.231481522,0,0,-0.826126814,0,0.114366323,162.2413177,0.580056906,19.67592621
2021-02-01 20:08:00.000,33.63425827,58.50098038,0.231481522,0,0,8.924394608,0,0,158.5998077,0.577537298,19.67592621
2021-02-01 20:09:00.000,33.53009033,57.64518738,0.231481522,0,0,11.80623531,0,0.228732646,161.2067108,0.538542032,19.67592621
2021-02-01 20:10:00.000,33.59375,56.8693428,0.231481522,0,0,11.62661362,0,0.228732646,162.1753235,0.517523408,19.67592621
2021-02-01 20:11:00.000,33.02662277,56.09931946,0.231481522,0,0,11.84685898,0,0.228732646,159.9872589,316.0819397,19.82060242
2021-02-01 20:12:00.000,33.50115967,55.30770111,0.231481522,0,0,12.06121731,0,0.171549484,162.0366058,304.9929199,19.15509224
2021-02-01 20:13:00.000,33.50694275,54.99187469,0.231481522,0,0,11.75298405,0,0.400282115,161.8255463,235.4710846,19.67592621
2021-02-01 20:14:00.000,33.18287277,55.27361298,0.231481522,0,0,11.99935722,0,0.228732646,160.8005829,153.3708344,19.67592621
2021-02-01 20:15:00.000,33.2754631,55.80779266,69.36305237,54,0,12.04051781,0,0.171549484,161.8921356,346.3588562,19.61805534
2021-02-01 20:16:00.000,32.78356552,56.86053085,282.5903015,60,0,11.84237957,0,0,161.4351044,476.6755371,19.47337914
2021-02-01 20:17:00.000,32.96875,58.67157364,287.9398499,54,0,12.10786819,0,0.114366323,160.788559,380.0969543,19.09722328
2021-02-01 20:18:00.000,32.09490967,59.6236763,287.8674927,54,0,12.09539509,-7.719109058,0.285915792,161.3894501,373.9510803,19.29976845
2021-02-01 20:19:00.000,31.45833206,60.13345718,287.7765808,55,0,12.10967731,101.4494095,0.228732646,161.5001984,389.040863,19.01041794
2021-02-01 20:20:00.000,30.3240757,60.85863876,288.2533875,56,0,12.09472656,97.93862152,0.62901473,161.2119141,407.8936768,18.92361069
2021-02-01 20:21:00.000,29.60069466,61.58755493,287.6758118,55,0,12.03011894,46.14151764,0.343098968,161.2115784,387.2752686,18.98148155
2021-02-01 20:22:00.000,28.69212914,62.26545715,287.3769226,55,0,11.95773697,46.21090698,0.057183161,161.5035553,388.6410828,19.56018448
2021-02-01 20:23:00.000,27.9629631,62.6962204,287.5653992,55,0,12.04226589,45.91610718,0,161.2959442,393.1917114,18.86573982
2021-02-01 20:24:00.000,28.00926018,63.00209427,289.1524353,55,0,12.04922581,46.11211395,0,161.0128784,385.7645874,18.60532379
2021-02-01 20:25:00.000,26.95602036,63.25831985,288.3786316,54.21513367,0,12.00677299,46.23540115,0.400282115,161.6016846,376.4359436,18.69212914
2021-02-01 20:26:00.000,27.05439758,63.35549927,287.7868652,54,0,11.98744106,45.8616333,0,161.4011383,369.0018311,18.77893448
2021-02-01 20:27:00.000,26.18634224,63.38818741,288.6383362,54,0,12.06363106,45.67392349,0.343098968,161.3007507,367.9742432,18.54745293
2021-02-01 20:28:00.000,26.33680534,63.37711716,288.6680298,54,0,12.05437565,45.89793396,0.114366323,161.7972107,370.0267944,19.53125
2021-02-01 20:29:00.000,25.80439758,63.25461197,288.383667,54,0,11.89340973,45.8925972,0.571831584,161.3009796,369.5545044,18.60532379
2021-02-01 20:30:00.000,25.74073982,63.13532639,287.1480713,54,0,11.89589119,45.82094955,0.62901473,161.3741455,366.907196,19.67592621
2021-02-01 20:31:00.000,26.22685242,63.04219818,288.0238647,54.01075745,0,12.00079727,45.766819,0,161.1669769,368.4317322,19.09722328
2021-02-01 20:32:00.000,25.85647964,62.896595,288.2346497,54.27653122,28,11.94864178,45.7661972,0,161.4998779,376.6362305,18.54745293
2021-02-01 20:33:00.000,25.26620483,62.71231079,289.1485596,55,28,12.02188492,17.49235153,0.62901473,161.1994171,387.5126648,18.57638931
2021-02-01 20:34:00.000,28.02662086,62.82464981,288.8822937,55,28,12.11240101,18.17351341,0,161.3894501,384.6091003,19.01041794
2021-02-01 20:35:00.000,32.00810242,63.01576996,288.0744934,55,28,11.92771721,6.147925854,98.35503387,161.4972839,387.4418945,18.86573982
2021-02-01 20:36:00.000,36.35995483,63.1177063,288.6732483,54.6186409,28,12.11259556,0,97.84038544,160.8531342,382.4327698,18.54745293
2021-02-01 20:37:00.000,38.07870483,63.15610504,288.2720337,54.20618439,28,11.97528076,0,99.67024994,161.9265747,376.2596741,18.31597328
